order_item_id,order_id,product_id,quantity,price
833,2644,98,1,11.481565845728063
834,1044,34,4,79.82119320158392
835,1767,25,4,49.8774521847075
836,2317,38,4,47.64727463797385
837,3771,36,3,66.40721925202352
838,3449,78,1,63.04742546961306
839,1543,23,1,22.53492739714327
840,426,58,3,39.866698400196285
841,3455,71,3,36.342483486890295
842,2129,66,1,60.529214342678664
843,3204,92,1,93.50569683750254
844,3439,14,2,99.23877111181213
845,4165,32,1,53.58301148882171
846,2613,69,1,80.20634284602238
847,3749,70,3,84.64834297755385
848,3883,78,4,60.488597182660634
849,1891,92,3,53.01277030837838
850,3922,99,3,77.10138872426747
851,1059,50,1,26.437674344383602
852,610,100,2,66.39350392182111
853,240,44,2,52.163184946432025
854,4507,18,4,54.73942746483394
855,936,11,4,42.160867550313434
856,3687,77,4,38.05024160110894
857,1526,21,4,19.33583304909648
858,909,2,2,19.803792524598492
859,2911,79,1,37.418482553023935
860,1978,63,1,38.887703795913986
861,3338,33,2,77.95473839529154
862,49,53,1,56.535780489011096
863,3740,85,2,42.501054739899
864,4146,36,3,91.07935668045242
865,2388,69,2,37.047720548053995
866,4971,7,1,53.602631124177
867,3053,45,2,59.20201846925822
868,2972,1,3,37.54234093946499
869,2350,78,2,12.341769859713347
870,4836,88,3,62.87963580668189
871,3816,36,3,49.897827325528844
872,3585,19,4,28.091668031684872
873,989,16,1,97.69523988660237
874,3576,50,4,44.31145268100643
875,4949,47,3,51.55388647274393
876,4628,82,2,18.976215471519545
877,3762,77,1,73.42940986716825
878,113,84,4,89.29959988302018
879,2600,38,2,81.00343375498795
880,275,52,4,60.003217080101315
881,3972,93,1,41.844230050588706
882,3642,93,1,13.50778073604209
883,2065,69,2,91.08296329092404
884,2555,45,4,85.83816294207872
885,1005,13,4,21.641606322565018
886,1890,74,3,67.58889761328973
887,1776,88,1,14.156678238025112
888,2791,67,1,60.65617703553885
889,1158,51,4,47.542176087177594
890,2066,32,3,13.194227426925114
891,1397,10,4,19.826404495877966
892,4890,67,3,39.45748687949893
893,4021,44,3,67.08768040965839
894,4227,19,4,72.36937568426588
895,1023,34,2,52.417012658912356
896,2843,3,4,29.35550732189975
897,250,40,1,22.38028836382178
898,2554,86,1,84.25461694918397
899,685,66,4,82.40779981967633
900,1124,71,2,43.38364232313831
901,2187,41,3,27.625535580591166
902,3282,42,3,28.624737849463596
903,4277,55,1,47.64156490102395
904,1545,5,4,67.04999422776493
905,1483,87,3,40.382379906273776
906,146,94,4,30.578476364737675
907,4545,84,1,87.79561949621272
908,4439,38,3,26.65028570220172
909,4891,10,2,47.110264409174604
910,1067,89,4,37.035337761050386
911,203,24,2,66.4357419672701
912,4939,84,1,31.56442978816613
913,991,88,3,53.99621893231741
914,1616,94,1,28.511316297025466
915,2703,37,2,60.97243910525044
916,2408,79,1,65.93851520407642
917,301,68,3,29.643872497277826
918,467,58,2,19.398606286610704
919,4666,9,3,64.98579580063617
920,4563,25,2,27.820125144207484
921,3495,34,1,78.00372759798967
922,2616,27,4,62.60531371284463
923,3242,46,2,11.13999663614435
924,4444,2,1,75.94152328222485
925,204,56,4,67.75829289107143
926,3765,18,2,52.11518537857808
927,4251,84,3,60.20886314241284
928,4309,54,2,50.03002314823712
929,430,62,4,71.90736136951548
930,4289,67,4,19.41960285170166
931,3479,78,3,60.46959026250617
932,3362,11,4,56.419795659265844
933,1315,13,2,58.48425872985083
934,3590,51,2,37.448524755712654
935,3945,78,4,78.18923832896732
936,777,7,2,65.57858100050711
937,775,96,2,93.84393930594143
938,808,27,3,84.60206184990653
939,4972,8,4,49.33889095783109
940,1862,95,4,82.9895098981588
941,2446,21,3,37.12372473617371
942,1757,77,4,79.34720492096064
943,2740,29,2,93.2590311950795
944,3380,8,3,24.872279735632624
945,3205,70,2,12.60458412367771
946,2841,82,2,66.28692014132628
947,3822,60,2,66.84443982562345
948,1720,68,2,16.840441099385135
949,3129,98,4,52.920088083155385
950,146,79,2,18.400326902147164
951,2881,9,2,37.4400889781616
952,1977,80,1,94.3417009492063
953,867,64,3,23.627173485232923
954,1763,86,3,88.07147297264451
955,1041,57,1,89.85413273909958
956,1387,56,2,45.13301465577264
957,3124,97,4,60.28627350876309
958,1240,77,4,89.42437894044274
959,4998,65,1,60.25149607692976
960,1062,21,1,20.71345274652495
961,2449,28,2,98.86655311015755
962,1452,44,4,53.36713487340675
963,3209,76,3,11.373796588453912
964,1748,96,3,65.1143011468071
965,3111,91,1,11.122966380041547
966,4036,86,4,86.23081587644322
967,3154,46,1,25.191998060649517
968,3529,84,1,46.255510283014615
969,1568,49,2,52.940024388351056
970,1398,99,2,37.06674549482898
971,168,67,4,18.097747626700855
972,54,8,4,52.54579306110748
973,1356,41,2,81.64572985920134
974,4594,55,2,94.31921101724903
975,4356,71,3,83.60871941246435
976,4101,68,4,46.690899982483685
977,2392,7,1,15.686121142606435
978,4399,62,3,79.2091869512801
979,1738,31,1,12.470549786582154
980,3785,69,3,67.8487268809811
981,4458,24,3,44.79774387918614
982,145,99,3,71.87131271498808
983,3037,18,2,40.867285731187486
984,2893,55,1,56.61861084672749
985,1524,10,2,65.19534251895642
986,572,48,1,65.89004674562615
987,2195,19,1,21.539605637452212
988,4017,31,3,93.12069698387711
989,1733,55,4,56.60583914845724
990,660,78,4,44.232882636426105
991,2302,49,2,71.29140313143914
992,3561,85,4,11.038655017679922
993,1920,17,1,44.23278152504395
994,2582,41,1,62.98411703668459
995,2937,15,2,13.092042204393392
996,4651,58,4,66.56350960806037
997,959,66,4,41.82788054501549
998,3325,49,2,10.87756850322098
999,1973,84,2,42.612921302878654
1000,3611,84,3,41.315247533983296
1001,2552,15,3,50.913173741240456
1002,393,20,1,98.86116877152814
1003,361,79,1,96.20179873849895
1004,4511,32,4,54.46525690757741
1005,843,32,4,37.749492698463364
1006,767,62,3,21.360441233490597
1007,2980,70,4,48.21407862885624
1008,4322,49,4,34.734633621563255
1009,613,2,2,46.13888577012831
1010,1475,90,4,65.14684043296741
1011,4495,88,3,72.97991786265065
1012,3196,50,2,11.584532846603166
1013,3280,2,2,20.332111920569425
1014,2520,25,3,42.59246360175728
1015,3087,92,1,16.254275643108222
1016,3783,11,1,49.09664117389654
1017,4917,88,4,50.334020892356214
1018,2027,58,1,15.842076653208093
1019,32,12,3,95.83981402017498
1020,2515,64,4,18.32876697317754
1021,3403,47,2,13.261062682956286
1022,3518,39,3,36.89293339668251
1023,1719,62,2,78.63013506533053
1024,2882,95,3,21.586166609265597
1025,3320,5,1,99.95572814208319
1026,2555,63,3,62.69558872917761
1027,2842,94,4,45.609495982388815
1028,1694,74,1,31.77957232772913
1029,2135,59,2,21.194553701545438
1030,899,44,3,31.15171764876454
1031,3030,97,4,88.73348599586154
1032,2869,88,3,58.06264915701797
1033,4225,47,4,82.92993683492105
1034,924,89,4,59.546351994558954
1035,196,16,1,69.04936699611133
1036,3499,83,2,43.38194627619203
1037,4552,14,2,84.47377852657752
1038,3705,4,3,63.791234792321525
1039,2886,41,2,57.809960240749454
1040,2812,15,2,51.70903685731894
1041,3114,44,3,66.26439787515969
1042,3044,33,2,22.027917558479892
1043,1692,21,2,76.38423348893765
1044,4363,40,3,46.89579963896146
1045,755,60,3,44.173669499369204
1046,2411,96,3,19.483083751570764
1047,79,4,4,95.26784322585127
1048,3573,85,1,69.09082810054466
1049,4197,58,3,96.12238233043507
1050,262,27,2,10.948768319229963
1051,491,72,1,20.635425185886966
1052,3998,30,2,81.46718898189826
1053,1181,85,4,97.24334680834816
1054,2794,79,3,83.30306877222266
1055,1683,50,1,89.02606192798247
1056,3880,10,2,51.65491749991635
1057,4296,64,1,32.62164279241286
1058,892,50,4,92.60271974090452
1059,257,38,2,70.16117095286921
1060,4452,3,2,41.933907010916855
1061,3738,26,2,99.34496332109988
1062,3941,72,4,24.281304689997555
1063,4332,38,4,58.061186363519774
1064,3428,41,4,60.96360541643658
1065,711,73,1,88.45658719327379
1066,357,36,4,29.163928427175442
1067,4006,49,1,26.58676464106545
1068,4093,81,3,20.98289044669719
1069,252,21,4,60.24137642132557
1070,4580,43,2,66.73309401688053
1071,4245,33,2,37.98906800992343
1072,1912,37,2,89.89640622322416
1073,4712,62,2,63.56533477028462
1074,4568,18,1,91.61324076298268
1075,3312,39,1,32.94690603867603
1076,2429,48,2,81.41683202612884
1077,1496,50,3,28.62967778743143
1078,958,10,2,64.77408468324685
1079,380,27,4,14.005802059035256
1080,4072,100,2,25.1285842588548
1081,2795,24,1,14.61659179413719
1082,3264,53,4,16.654237871684437
1083,1863,61,3,77.33290882094205
1084,1161,20,4,98.32147619704598
1085,4791,28,2,14.007597156010831
1086,3660,73,4,50.214109016265986
1087,3659,71,4,60.159963102178935
1088,4784,20,4,66.24889079024803
1089,1512,77,1,19.302344010324397
1090,3632,71,4,95.34443749677979
1091,461,32,2,46.62590756467629
1092,2798,43,1,99.24064395682058
1093,841,100,3,74.7692046947815
1094,4154,2,1,19.94596425442313
1095,3925,97,4,14.674313194721691
1096,4029,20,4,73.09149318585528
1097,1644,77,3,10.591934885304156
1098,4227,51,1,96.55610962443241
1099,1003,70,1,12.719794047638398
1100,3848,64,4,74.60478042127599
1101,201,71,3,58.02481705933515
1102,2614,43,3,23.995984434914714
1103,1262,64,4,25.448287461200856
1104,1483,27,2,80.85855757053353
1105,1590,11,4,51.092412768768035
1106,163,9,4,57.42722105311294
1107,1640,60,4,13.039215172198183
1108,354,72,1,13.641124270105589
1109,1984,79,1,42.89676612197482
1110,945,51,4,61.20639910877991
1111,2886,81,3,66.12005636684117
1112,3923,57,3,29.670090933898496
1113,1768,38,2,56.661541135371365
1114,1686,80,3,90.8674870443176
1115,1969,40,1,36.1055423961899
1116,1495,36,1,95.63086681282364
1117,998,72,1,64.68098419552848
1118,1249,72,3,23.95569643150542
1119,3710,71,3,78.32398570965037
1120,3458,65,1,13.834810910875776
1121,3483,73,2,66.31477500176112
1122,3233,49,2,95.66960987208442
1123,4014,98,3,19.47451984933051
1124,969,73,3,24.223859574869763
1125,3066,74,1,82.47682457108577
1126,773,91,1,65.08740925256117
1127,4928,31,4,36.50880405687463
1128,579,47,4,33.60941048501499
1129,1203,55,3,61.150868688047105
1130,2102,52,4,52.293827074571325
1131,2545,48,2,84.98369252246431
1132,2792,52,1,23.673198142261903
1133,4880,25,2,20.446943502838195
1134,3324,23,1,47.460709614870716
1135,4551,68,4,14.712776655585378
1136,1925,21,1,11.024019836706572
1137,3142,10,1,28.43948569501854
1138,662,95,1,91.80617984530389
1139,1751,37,3,44.827268045160636
1140,832,56,1,18.64615475572451
1141,2222,14,1,29.274128668115143
1142,3652,37,1,43.52535138335727
1143,2463,38,3,51.0572997336493
1144,1814,96,4,78.80265350264602
1145,4269,18,4,23.216939623428424
1146,1275,84,3,33.23022849962862
1147,1191,86,4,32.104162070284474
1148,4986,32,4,98.96331089011701
1149,1856,81,1,90.93773888383657
1150,1553,81,4,97.12223792926846
1151,2255,1,4,26.69223266411083
1152,828,90,4,94.03550100152492
1153,4881,17,2,27.330801052313195
1154,4497,78,4,16.276381849850278
1155,4624,62,3,49.66100580787341
1156,3175,36,3,39.47261184655676
1157,2282,20,4,70.74513251987754
1158,4930,95,4,91.72032778836135
1159,1721,72,4,18.11185792761222
1160,905,29,3,97.51417572004938
1161,4514,17,1,35.26131261701522
1162,4555,5,1,76.17506852892812
1163,3874,26,1,97.79353601633
1164,442,16,3,41.06871433515789
1165,892,60,3,28.596858317791195
1166,4719,70,1,33.43840594238503
1167,4788,79,2,79.20140074601156
1168,862,11,3,67.7995898967921
1169,1281,73,4,73.39038518808641
1170,4938,44,2,19.727170659741674
1171,3787,62,1,87.92045733738826
1172,4390,41,2,46.23485587209628
1173,3945,51,4,39.636316761258755
1174,2563,96,1,50.33776940475662
1175,4534,96,3,39.316738232606575
1176,2853,84,3,64.41185608214059
1177,4774,84,3,18.22825646376485
1178,2744,35,2,38.371134882355456
1179,2679,80,2,30.722134229770262
1180,3594,35,4,49.869710619707
1181,1610,58,2,50.89268437075352
1182,111,14,1,80.7484771281256
1183,3837,72,4,45.7671593083213
1184,295,39,1,14.53620199547001
1185,3765,64,3,57.52499016659116
1186,3701,7,4,83.22592440406095
1187,1818,1,1,90.99514961111292
1188,3877,1,3,54.99095106773071
1189,4631,88,3,84.64199676716962
1190,257,10,2,38.426832921050845
1191,1109,50,4,93.91382824184812
1192,3696,47,2,43.641671536132186
1193,3767,31,4,74.84890589606758
1194,4439,7,3,75.41012072198602
1195,390,38,2,84.3923349935739
1196,1693,77,4,58.427039655150885
1197,4986,4,2,45.62601051180461
1198,3406,97,1,52.094098898842084
1199,3126,94,4,29.465988079144324
1200,1361,54,3,19.98154088797655
1201,2006,7,2,91.59392628615839
1202,3707,13,3,34.167655855031825
1203,2791,46,3,22.310919034586142
1204,4401,42,3,85.793247996543
1205,2593,63,2,61.8039646052595
1206,3478,3,3,35.67758915927236
1207,3003,14,2,51.2841437708275
1208,143,9,2,65.2257944761374
1209,4066,9,2,89.82333408472678
1210,3692,96,1,77.33212036689876
1211,1461,17,4,66.71495662274515
1212,4828,6,1,99.18543568575103
1213,1220,32,2,32.66700559305981
1214,2785,89,3,45.274989613409424
1215,4721,26,3,32.107033233886916
1216,2759,9,1,66.44602115411402
1217,4864,21,1,13.242647672728685
1218,3679,97,4,58.46544328099337
1219,4172,62,4,28.38215814988165
1220,2630,51,2,13.433760597134704
1221,2484,6,2,97.18926599519195
1222,3906,96,4,17.46894464769194
1223,3398,29,1,89.68130154841168
1224,2493,71,3,38.4597188417998
1225,2345,67,1,53.7903644862515
1226,2269,72,2,17.39054725211483
1227,1319,18,1,13.647874901766945
1228,720,28,2,84.14019033627466
1229,3818,2,2,78.06771649983963
1230,808,59,2,86.05310564924427
1231,1268,7,2,84.69365270099162
1232,4339,66,1,40.97965649745277
1233,448,1,4,69.44115766208772
1234,3033,50,2,80.91337723963107
1235,3600,99,4,75.75991827173274
1236,3733,99,4,56.72334260306903
1237,1540,33,1,81.0006308637473
1238,4136,63,3,90.16461007072776
1239,4016,97,4,79.81452710499475
1240,2095,80,3,87.9782247464851
1241,486,62,4,28.975513307237325
1242,1695,52,3,66.24122655977422
1243,1473,48,4,86.92523596854898
1244,667,68,1,23.20081960710559
1245,2475,40,3,66.05888067379556
1246,4856,71,3,38.11025356443321
1247,1388,54,1,54.42963517809948
1248,1716,81,1,61.33130843080002
1249,2027,58,1,94.79244010025397
1250,1117,78,4,82.28633872979596
1251,4830,24,2,77.3169205833049
1252,2461,76,2,52.45513867645937
1253,1914,71,2,18.080441835270637
1254,4063,65,1,31.069349351079143
1255,2598,25,4,16.09479653280532
1256,3589,15,3,14.515834867204742
1257,1008,17,1,38.94309435922817
1258,797,13,2,67.26186955819355
1259,4138,24,2,77.66620143580936
1260,500,13,1,37.74498588186916
1261,3241,8,3,49.95902841223036
1262,3340,90,4,37.77324949696849
1263,1305,90,1,84.27138507626314
1264,4547,92,4,21.000539408233273
1265,1863,79,3,84.41465868453746
1266,1497,100,3,93.46367738429475
1267,736,94,4,95.59064685097594
1268,4619,62,2,15.238857138477886
1269,4148,96,2,94.27167391221712
1270,2056,100,3,99.96610814728342
1271,3831,21,2,90.09916173632635
1272,3382,77,2,99.96164543449711
1273,4087,2,1,14.512479628509652
1274,1279,38,3,70.6705171592904
1275,1659,21,4,57.62164954347916
1276,3941,73,3,93.5613259319701
1277,47,65,3,60.918609587018416
1278,3291,3,3,31.822289949276144
1279,177,12,1,46.93006327096582
1280,4536,80,3,73.32499507700607
1281,3715,67,4,99.29603753961715
1282,1765,75,2,18.307407421496624
1283,3825,61,4,71.65529409352082
1284,3897,3,2,31.197992108990977
1285,1919,92,1,84.00950313450602
1286,2065,48,1,32.43678052132484
1287,1073,57,4,15.845020407955637
1288,2988,5,4,64.60137557875215
1289,854,63,1,63.750217340526014
1290,2701,97,1,55.03175505342875
1291,4147,91,3,58.088437198538045
1292,1984,67,3,69.81502567084827
1293,3233,66,4,45.79254619941454
1294,954,42,2,91.26109025943822
1295,3348,17,4,76.92010931146312
1296,479,69,1,85.22151426099725
1297,1721,7,4,90.65160625404833
1298,2848,98,2,15.654872872671383
1299,1160,41,4,53.797156212262095
1300,2116,81,4,44.369993660717824
1301,253,83,2,30.229347808996504
1302,204,54,3,82.66967648547745
1303,663,26,1,98.52011782568374
1304,1961,86,2,92.63839566640324
1305,3288,55,2,31.05733491206345
1306,550,68,3,29.22988361726513
1307,3631,20,1,10.103729429138447
1308,1101,24,3,82.21538383582984
1309,3295,17,2,46.80210629684608
1310,1846,100,1,67.32404518198376
1311,1172,98,4,38.51643302547235
1312,2858,22,1,49.07447472889318
1313,1904,4,2,13.153285195608571
1314,727,15,4,95.06774797972527
1315,1967,4,1,15.050384656896355
1316,3148,72,1,13.611398260869128
1317,3066,4,3,69.57944450198069
1318,4115,65,3,97.23911184328571
1319,158,12,2,42.173685220919296
1320,4492,38,3,17.692536213101214
1321,3808,66,2,42.41887881892586
1322,3170,5,1,13.905047698205777
1323,909,15,4,52.870913249168574
1324,673,9,1,73.32928061356793
1325,4905,51,2,81.66596553640798
1326,2015,91,3,41.196637107737004
1327,4415,23,1,68.3954045468549
1328,105,72,1,89.5767927693002
1329,4590,5,4,67.81626132220921
1330,3372,26,2,47.696230491845505
1331,3017,17,2,41.990933020709505
1332,3327,58,1,27.725613591681398
1333,181,97,3,67.23808647833368
1334,4992,95,4,42.75579722557898
1335,2512,11,1,74.12608295474219
1336,1429,13,1,91.42288689051144
1337,1404,16,2,16.540573488474738
1338,1332,95,4,27.65088079903218
1339,3564,31,1,54.34535868203883
1340,2995,21,2,68.50365254047028
1341,1061,47,1,73.51397441416458
1342,3481,58,1,57.87623481045583
1343,2801,93,1,26.94467971479843
1344,1600,38,1,35.11607495690261
1345,626,97,3,14.01418119362566
1346,2547,41,4,52.364038251920086
1347,3520,81,3,76.90169115926112
1348,3301,11,2,22.55448760545885
1349,1516,42,2,51.803286739750014
1350,4538,71,1,86.72402109469826
1351,4983,43,1,35.338351871689056
1352,1723,7,4,98.62852764783977
1353,1620,81,4,40.62545991704546
1354,4671,87,3,95.19795425005988
1355,2256,89,4,53.73127974188411
1356,3650,8,3,51.456421429282116
1357,2648,40,3,83.85717965030643
1358,2594,78,4,85.82183878101381
1359,1580,53,3,39.53054750658076
1360,2125,61,4,17.589310635784074
1361,2255,63,4,64.1441369720948
1362,4080,24,4,33.50223917331912
1363,739,95,3,55.76056403142224
1364,2172,57,4,29.02542940981924
1365,2133,82,3,93.56523859066087
1366,1567,46,1,12.838073874588634
1367,2637,88,2,99.40131071426674
1368,1947,7,3,16.934103122586432
1369,4298,17,1,42.34730867690296
1370,3447,10,1,11.447831275255208
1371,3652,77,1,95.0441720251395
1372,712,16,2,90.90298231863639
1373,3417,28,1,66.50285541720761
1374,4717,54,1,60.37787349092014
1375,745,70,2,56.64965292180475
1376,3449,89,3,36.485663903059674
1377,4633,42,2,96.0710297048392
1378,1775,60,2,91.03667456607761
1379,3116,90,4,46.25457929321588
1380,2415,70,3,87.78394325175039
1381,521,73,4,50.09776325492498
1382,2052,91,1,43.25242902633172
1383,1495,88,3,63.25465917586387
1384,1050,76,4,59.147209718536395
1385,2177,88,2,51.330187860326795
1386,4243,54,4,50.87369702346695
1387,4217,84,3,63.65812185571392
1388,2413,37,4,35.75574338200944
1389,4335,42,3,10.511485859061203
1390,912,16,1,83.22907847616437
1391,3578,2,3,30.78768947662854
1392,405,2,2,76.93140029204314
1393,2396,92,4,41.58291721288136
1394,4132,65,1,54.55421673108322
1395,2908,6,3,54.579714009023476
1396,32,40,2,27.73203505968734
1397,1157,96,2,52.3525121305009
1398,3341,82,4,44.47466281796526
1399,3062,82,1,53.995088769678595
1400,2682,44,2,48.87879944675613
1401,1187,77,4,39.58964302573561
1402,1743,30,4,19.851934285484433
1403,1126,48,1,44.76284449395901
1404,3155,79,3,97.91746652068333
1405,655,75,1,56.40867410777066
1406,3157,48,4,16.303562823372594
1407,700,86,1,17.340087902510774
1408,3426,48,4,11.20201174415498
1409,2075,94,4,51.32113883814408
1410,2520,98,4,25.282671974155377
1411,2045,42,4,94.60714487305569
1412,2539,76,3,11.65882543737788
1413,1807,52,1,93.54738515732342
1414,1128,32,2,26.908790168937358
1415,3691,5,3,85.59361861872789
1416,2482,14,3,87.34885306965901
1417,4982,52,2,61.93269628475894
1418,4862,87,3,75.58607466326929
1419,2190,57,4,18.221502835389717
1420,376,79,2,39.14930276185593
1421,1218,32,3,86.41512613257726
1422,4452,52,3,67.17749104166484
1423,623,91,1,66.21907655433854
1424,4273,27,3,85.68444756936057
1425,3428,10,4,96.68048997418613
1426,3809,1,3,53.803564997780356
1427,4073,53,1,32.37586268294447
1428,1040,90,1,86.54221240731405
1429,4990,61,3,40.45854199884278
1430,510,59,3,35.804234485930024
1431,1227,4,3,79.32984253022369
1432,1614,4,3,34.72631699869458
1433,3717,59,2,33.41293839604543
1434,4420,13,1,71.64543168693089
1435,160,46,1,42.66140248956341
1436,1133,20,2,70.79367580754301
1437,4906,8,1,42.617463306194914
1438,1882,59,3,86.73124622353264
1439,2412,63,3,76.90740360230231
1440,3986,3,1,67.08117943956469
1441,1862,28,2,60.152903960193136
1442,3374,98,2,67.75486997681334
1443,4545,97,1,52.1052529760106
1444,2518,75,3,31.147151017272005
1445,3708,37,4,46.38551884943635
1446,1528,23,2,92.0831800917766
1447,4229,18,4,55.785586314775614
1448,4486,2,2,13.033940615877722
1449,167,56,4,93.23347850697769
1450,4585,67,3,67.74643474765301
1451,2036,67,3,64.38262032446255
1452,4317,17,4,51.18059213423253
1453,1737,38,1,24.880414977337203
1454,4487,91,2,90.73385363825005
1455,2903,47,2,19.964123200269025
1456,2336,44,4,72.28679141273926
1457,4921,98,3,59.84916729185615
1458,762,87,4,45.9703154382165
1459,4391,44,3,67.32707374494902
1460,4828,18,4,59.555189882879056
1461,1782,83,3,80.24677409694047
1462,916,30,3,45.85667947332374
1463,2208,85,2,64.44359443271749
1464,3735,54,2,78.00852730609968
1465,4735,63,4,63.28669333555939
1466,1548,48,2,83.866525770577
1467,4522,78,1,37.915779233894455
1468,2555,21,3,13.315903843645883
1469,1382,45,4,81.80852670561092
1470,2822,85,3,77.66018040913642
1471,1184,46,4,54.3064641543309
1472,3518,47,2,11.816751314317246
1473,3799,68,1,56.959499874269554
1474,3531,59,3,23.49001462647249
1475,331,51,3,16.69782793137376
1476,111,43,2,60.92956076883378
1477,1088,80,1,30.569993952466593
1478,1769,94,3,69.76106966465143
1479,241,89,2,93.35248471366042
1480,2874,35,4,52.138957157445155
1481,321,18,4,56.21821389053319
1482,2156,59,4,64.78480089165846
1483,4245,58,2,67.99741202822048
1484,615,65,1,76.51583908527795
1485,2373,15,3,52.94423970325106
1486,2853,48,3,43.70135181309082
1487,4435,52,4,38.66190766681112
1488,1471,97,1,40.80479665755978
1489,1630,86,2,57.660439205305984
1490,4598,98,4,90.88704735955739
1491,37,52,4,93.9109482085035
1492,1752,66,2,64.65223556135741
1493,2402,63,3,42.07092916196969
1494,1867,50,2,42.504176208467925
1495,919,82,4,92.39650070873304
1496,1993,78,1,85.54515242676446
1497,3172,44,2,48.479183437126956
1498,432,62,1,14.747444779212055
1499,2670,23,4,36.030848737887524
1500,2205,10,2,72.08861404706161
1501,4925,94,4,27.301164422641726
1502,533,30,4,55.278064655986746
1503,2238,29,1,96.2048289790751
1504,4471,41,4,64.77894687214558
1505,3730,46,4,11.789175055197378
1506,4074,64,4,78.9346620270885
1507,1085,76,2,45.549728377053604
1508,2760,64,1,18.102763748745478
1509,4665,33,4,80.69918490342233
1510,2136,7,1,34.73380415791979
1511,4494,10,4,29.871958645247048
1512,87,51,3,68.0179633844534
1513,2606,89,1,32.4802615625453
1514,1127,32,2,35.14799498676757
1515,2629,31,4,48.520496476641796
1516,1022,9,1,64.32766261624269
1517,4434,57,3,97.02202880530834
1518,3067,76,2,23.094607711134813
1519,2934,2,4,91.48814049562432
1520,3898,46,3,73.92471916865625
1521,2289,20,2,78.84722189929562
1522,2343,47,4,30.058922572373955
1523,565,44,1,88.43525368415222
1524,529,6,3,54.226434962134945
1525,1830,9,2,13.53316334128756
1526,2097,28,4,12.444291768047297
1527,3798,71,1,55.680164059310094
1528,632,99,2,50.63598314920029
1529,287,34,4,57.11997112636083
1530,4093,78,1,58.973324951179436
1531,1931,58,2,98.84930767061545
1532,3438,20,2,84.51439337384906
1533,4210,60,1,43.29911754041987
1534,4782,100,3,32.78663619693553
1535,3629,49,2,31.4607607569089
1536,2496,73,4,51.58688274135315
1537,723,76,1,86.15586827715128
1538,4312,45,1,73.93067767682183
1539,1823,67,4,47.768489977052496
1540,3811,100,4,34.65801228833929
1541,3395,41,2,79.76262804194849
1542,1990,6,3,12.917330598381685
1543,55,85,3,15.650297941637486
1544,4698,48,1,91.90942454108087
1545,77,65,1,77.38648179673987
1546,366,3,2,34.808663249659716
1547,2462,5,1,12.790432741542032
1548,1218,45,3,34.352575682451544
1549,378,63,4,39.88596575884354
1550,3693,42,3,72.54710890668503
1551,2793,21,1,60.947219554893444
1552,770,88,2,33.31897344671104
1553,21,98,2,15.943914942990876
1554,1939,96,3,70.71542366409096
1555,3422,39,3,40.05953780328541
1556,4807,77,2,31.91700915467282
1557,1967,80,1,43.89600321149168
1558,3134,10,1,40.57259588950161
1559,2630,4,2,97.47805100113523
1560,3031,23,1,12.181631864118547
1561,4558,44,2,33.263550279902006
1562,1017,42,1,46.70747318400187
1563,2092,55,2,76.65321996007178
1564,34,93,4,62.566379380746945
1565,4109,15,2,54.49307855620272
1566,2908,11,3,11.185750436470963
1567,2895,58,3,80.03324015779243
1568,3354,81,3,11.634419697841823
1569,1749,18,2,14.395523493058509
1570,2172,48,2,41.06938494987395
1571,2037,84,4,29.889373930343652
1572,2715,57,3,60.041130072703346
1573,1419,100,2,70.5409022317388
1574,3923,57,2,27.905329880968086
1575,4877,18,2,35.04044518627428
1576,907,93,2,49.858048807126025
1577,4969,32,4,54.78440457271282
1578,2283,72,4,10.067454422570691
1579,2294,56,3,40.245907621979164
1580,4987,87,4,20.16001098980317
1581,1979,36,3,51.256184363051815
1582,989,69,2,85.40046901234322
1583,2886,30,1,94.39310587398596
1584,1721,14,2,37.15958306194895
1585,1696,54,3,82.28840006298006
1586,2675,46,4,51.05061564130074
1587,3703,3,4,84.57164980274223
1588,234,68,4,66.11906886434325
1589,2463,87,1,44.4430584624314
1590,257,45,2,77.75609508192191
1591,4804,26,1,72.81441193822417
1592,3262,14,4,18.535868699099563
1593,3535,70,3,83.22746096325723
1594,3852,55,4,65.84197108616411
1595,3057,95,4,29.432835474530524
1596,1808,32,1,91.66076919004665
1597,4343,30,1,60.89309200064478
1598,1176,13,4,13.3052662436932
1599,2445,39,4,75.51217147197589
1600,2858,27,1,97.72018659605337
1601,322,69,3,36.7376650775797
1602,2658,72,3,18.322442594687733
1603,4510,27,2,64.23876681488318
1604,1425,23,4,17.8556918382972
1605,4642,73,1,66.2657640529921
1606,2139,68,1,99.35228713718675
1607,3122,52,3,98.65129251405921
1608,753,58,4,28.66983070397603
1609,2658,24,2,68.51717088126966
1610,484,27,3,71.57913383955913
1611,4279,40,1,88.78883806514199
1612,3004,53,2,57.45875393539274
1613,3300,33,2,99.06059682272215
1614,1461,31,1,99.21537030754067
1615,297,97,1,16.14117125488489
1616,4410,96,3,81.79205206458032
1617,149,59,1,89.86479118226458
1618,2053,16,4,17.99225304772791
1619,1590,33,4,93.86137454792105
1620,2692,94,3,62.880219988184095
1621,4479,31,4,66.51545540022863
1622,719,11,3,81.45627037429233
1623,368,38,1,74.04271946309566
1624,4798,32,3,69.42450712852529
1625,4252,78,1,53.67613372272924
1626,1267,25,3,23.624907222665456
